location_key,YEAR,country_code,country_name,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,X4
NI,2020,NI,Nicaragua,0,4829.0,165.0,0.0,0.0,4829.0,165.0,0.0,0.0,6624554.0,3264849.0,3359705.0,2699365.0,3846137.0,1055472.0,1055472.0,55.049,0.631,1317146.0,1240161.0,1166000.0,1055452.0,763037.0,507320.0,348752.0,150502.0,76184.0,0.0
NI,2021,NI,Nicaragua,0,8734.0,52.0,0.0,0.0,13563.0,217.0,0.0,0.0,6624554.0,3264849.0,3359705.0,2699365.0,3846137.0,1055472.0,1055472.0,55.049,0.631,1317146.0,1240161.0,1166000.0,1055452.0,763037.0,507320.0,348752.0,150502.0,76184.0,0.0
NI,2022,NI,Nicaragua,0,1427.0,27.0,0.0,0.0,14990.0,244.0,0.0,196380.0,6624554.0,3264849.0,3359705.0,2699365.0,3846137.0,1055472.0,1055472.0,55.049,0.631,1317146.0,1240161.0,1166000.0,1055452.0,763037.0,507320.0,348752.0,150502.0,76184.0,0.0
NL,2020,NL,Netherlands,0,803707.0,11495.0,0.0,6263853.0,803707.0,11495.0,0.0,6263853.0,17282163.0,8581086.0,8701077.0,1408121.0,15924729.0,1140339.0,2149006.0,504.0,0.931,1783504.0,2008334.0,2201788.0,2108199.0,2261107.0,2508388.0,2089913.0,1522110.0,798820.0,362.4461243653355
NL,2021,NL,Netherlands,0,2343451.0,9449.0,0.0,15876197.0,3147158.0,20944.0,0.0,22140050.0,17282163.0,8581086.0,8701077.0,1408121.0,15924729.0,1140339.0,2149006.0,504.0,0.931,1783504.0,2008334.0,2201788.0,2108199.0,2261107.0,2508388.0,2089913.0,1522110.0,798820.0,918.6464101744672
NL,2022,NL,Netherlands,0,5254114.0,1676.0,0.0,8547296.0,8401272.0,22620.0,0.0,30687346.0,17282163.0,8581086.0,8701077.0,1408121.0,15924729.0,1140339.0,2149006.0,504.0,0.931,1783504.0,2008334.0,2201788.0,2108199.0,2261107.0,2508388.0,2089913.0,1522110.0,798820.0,494.5732776620612
NO,2020,NO,Norway,0,50217.0,436.0,0.0,2744407.0,50217.0,436.0,0.0,2744407.0,5328212.0,2685073.0,2643139.0,929678.0,4418218.0,1026758.0,1026758.0,17.2,0.957,614916.0,640541.0,712419.0,717369.0,728639.0,691744.0,576747.0,419838.0,225999.0,515.0709093406945
NO,2021,NO,Norway,0,347521.0,984.0,0.0,6520364.0,397738.0,1420.0,0.0,9264771.0,5328212.0,2685073.0,2643139.0,929678.0,4418218.0,1026758.0,1026758.0,17.2,0.957,614916.0,640541.0,712419.0,717369.0,728639.0,691744.0,576747.0,419838.0,225999.0,1223.7433495514067
NO,2022,NO,Norway,0,1063463.0,2618.0,0.0,1889793.0,1461201.0,4038.0,0.0,11154564.0,5328212.0,2685073.0,2643139.0,929678.0,4418218.0,1026758.0,1026758.0,17.2,0.957,614916.0,640541.0,712419.0,717369.0,728639.0,691744.0,576747.0,419838.0,225999.0,354.6767658644213
NP,2020,NP,Nepal,0,261438.0,2776.0,0.0,1913138.0,261438.0,2776.0,0.0,1937702.0,29136808.0,13348435.0,15788373.0,22843197.0,5765513.0,1376108.0,1376108.0,203.256,0.574,5462983.0,6120130.0,5886374.0,3792742.0,3045653.0,2307700.0,1488078.0,811535.0,221613.0,65.66052122113034
NP,2021,NP,Nepal,0,567548.0,8820.0,0.0,3679917.0,828986.0,11596.0,0.0,5694312.0,29136808.0,13348435.0,15788373.0,22843197.0,5765513.0,1376108.0,1376108.0,203.256,0.574,5462983.0,6120130.0,5886374.0,3792742.0,3045653.0,2307700.0,1488078.0,811535.0,221613.0,126.29787724173491
NP,2022,NP,Nepal,0,170135.0,419.0,0.0,809848.0,999121.0,12015.0,0.0,6969050.0,29136808.0,13348435.0,15788373.0,22843197.0,5765513.0,1376108.0,1376108.0,203.256,0.574,5462983.0,6120130.0,5886374.0,3792742.0,3045653.0,2307700.0,1488078.0,811535.0,221613.0,27.794671262548732
NR,2020,NR,Nauru,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10834.0,4785.0,5460.0,0.0,12581.0,2159137.0,3137690.0,541.7,0.735,2210.0,1830.0,1547.0,1941.0,1191.0,885.0,499.0,118.0,22.0,0.0
NR,2021,NR,Nauru,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10834.0,4785.0,5460.0,0.0,12581.0,2159137.0,3137690.0,541.7,0.735,2210.0,1830.0,1547.0,1941.0,1191.0,885.0,499.0,118.0,22.0,0.0
NR,2022,NR,Nauru,0,4610.0,1.0,0.0,0.0,4610.0,1.0,0.0,0.0,10834.0,4785.0,5460.0,0.0,12581.0,2159137.0,3137690.0,541.7,0.735,2210.0,1830.0,1547.0,1941.0,1191.0,885.0,499.0,118.0,22.0,0.0
NU,2020,NU,Niue,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1618.0,688.0,703.0,1758851.0,3850231.0,2159137.0,3137690.0,6.223,0.735,256.0,216.0,177.0,163.0,164.0,186.0,110.0,84.0,34.0,0.0
NU,2021,NU,Niue,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1618.0,688.0,703.0,1758851.0,3850231.0,2159137.0,3137690.0,6.223,0.735,256.0,216.0,177.0,163.0,164.0,186.0,110.0,84.0,34.0,0.0
NU,2022,NU,Niue,0,78.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,1618.0,688.0,703.0,1758851.0,3850231.0,2159137.0,3137690.0,6.223,0.735,256.0,216.0,177.0,163.0,164.0,186.0,110.0,84.0,34.0,0.0
NZ,2020,NZ,New Zealand,0,2201.0,25.0,0.0,1288433.0,2174.0,25.0,0.0,1405854.0,4822233.0,2370163.0,2452070.0,658140.0,4258860.0,1582028.0,1582028.0,18.314,0.917,615284.0,624953.0,671235.0,619066.0,591874.0,628691.0,522312.0,361832.0,186986.0,267.18596965347797
NZ,2021,NZ,New Zealand,0,12055.0,26.0,0.0,2690895.0,14204.0,51.0,0.0,5577146.0,4822233.0,2370163.0,2452070.0,658140.0,4258860.0,1582028.0,1582028.0,18.314,0.917,615284.0,624953.0,671235.0,619066.0,591874.0,628691.0,522312.0,361832.0,186986.0,558.0184532767288
NZ,2022,NZ,New Zealand,0,1732027.0,2904.0,0.0,278746.0,1745181.0,2955.0,0.0,7264156.0,4822233.0,2370163.0,2452070.0,658140.0,4258860.0,1582028.0,1582028.0,18.314,0.917,615284.0,624953.0,671235.0,619066.0,591874.0,628691.0,522312.0,361832.0,186986.0,57.80434085204924
OM,2020,OM,Oman,0,128867.0,1499.0,0.0,0.0,128867.0,1499.0,0.0,0.0,5106622.0,3370230.0,1736392.0,724209.0,4250777.0,1501635.0,1501635.0,16.5,0.821,832573.0,530304.0,1085543.0,1439820.0,684969.0,315600.0,142787.0,53058.0,21968.0,0.0
OM,2021,OM,Oman,0,176843.0,2984.0,0.0,0.0,305710.0,4483.0,0.0,0.0,5106622.0,3370230.0,1736392.0,724209.0,4250777.0,1501635.0,1501635.0,16.5,0.821,832573.0,530304.0,1085543.0,1439820.0,684969.0,315600.0,142787.0,53058.0,21968.0,0.0
OM,2022,OM,Oman,0,92283.0,145.0,0.0,0.0,397993.0,4628.0,0.0,2031675.0,5106622.0,3370230.0,1736392.0,724209.0,4250777.0,1501635.0,1501635.0,16.5,0.821,832573.0,530304.0,1085543.0,1439820.0,684969.0,315600.0,142787.0,53058.0,21968.0,0.0
PA,2020,PA,Panama,0,246790.0,4022.0,0.0,1313013.0,246790.0,4022.0,0.0,1313780.0,4314768.0,2159880.0,2154888.0,1356355.0,2890084.0,1821693.0,1821693.0,58.041,0.78,773779.0,726609.0,678255.0,618595.0,556395.0,432979.0,282632.0,157808.0,87716.0,304.30674372295334
PA,2021,PA,Panama,0,249130.0,3406.0,0.0,3044941.0,495920.0,7428.0,0.0,4521045.0,4314768.0,2159880.0,2154888.0,1356355.0,2890084.0,1821693.0,1821693.0,58.041,0.78,773779.0,726609.0,678255.0,618595.0,556395.0,432979.0,282632.0,157808.0,87716.0,705.7021374034479
PA,2022,PA,Panama,0,488314.0,1059.0,0.0,1292813.0,984234.0,8487.0,0.0,6499239.0,4314768.0,2159880.0,2154888.0,1356355.0,2890084.0,1821693.0,1821693.0,58.041,0.78,773779.0,726609.0,678255.0,618595.0,556395.0,432979.0,282632.0,157808.0,87716.0,299.6251478642653
PE,2020,PE,Peru,0,1022612.0,93978.0,0.0,0.0,1022603.0,93978.0,0.0,5537730.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,10554712.0,10554712.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,0.0
PE,2021,PE,Peru,0,1281371.0,108696.0,0.0,0.0,2303974.0,202674.0,0.0,21843645.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,10554712.0,10554712.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,0.0
PE,2022,PE,Peru,0,1839310.0,13744.0,0.0,0.0,4127612.0,216173.0,0.0,28971116.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,10554712.0,10554712.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,0.0
PF,2020,PF,French Polynesia,0,16926.0,114.0,0.0,0.0,16926.0,114.0,0.0,0.0,280904.0,142261.0,138643.0,106417.0,172870.0,2159137.0,3137690.0,76.75,0.735,39634.0,44134.0,40380.0,43367.0,39588.0,35649.0,23042.0,10823.0,4287.0,0.0
PF,2021,PF,French Polynesia,0,29499.0,522.0,0.0,0.0,46425.0,636.0,0.0,0.0,280904.0,142261.0,138643.0,106417.0,172870.0,2159137.0,3137690.0,76.75,0.735,39634.0,44134.0,40380.0,43367.0,39588.0,35649.0,23042.0,10823.0,4287.0,0.0
PF,2022,PF,French Polynesia,0,30153.0,13.0,0.0,0.0,76578.0,649.0,0.0,0.0,280904.0,142261.0,138643.0,106417.0,172870.0,2159137.0,3137690.0,76.75,0.735,39634.0,44134.0,40380.0,43367.0,39588.0,35649.0,23042.0,10823.0,4287.0,0.0
PG,2020,PG,Papua New Guinea,0,780.0,9.0,0.0,0.0,780.0,9.0,0.0,0.0,8947027.0,4568072.0,4378955.0,7613275.0,1162834.0,374517.0,3137690.0,19.757,0.555,2150348.0,1917883.0,1554184.0,1220537.0,938384.0,629119.0,372086.0,136655.0,27831.0,0.0
PG,2021,PG,Papua New Guinea,0,35410.0,581.0,0.0,0.0,36190.0,590.0,0.0,0.0,8947027.0,4568072.0,4378955.0,7613275.0,1162834.0,374517.0,3137690.0,19.757,0.555,2150348.0,1917883.0,1554184.0,1220537.0,938384.0,629119.0,372086.0,136655.0,27831.0,0.0
PG,2022,PG,Papua New Guinea,0,8741.0,74.0,0.0,0.0,44931.0,664.0,0.0,249149.0,8947027.0,4568072.0,4378955.0,7613275.0,1162834.0,374517.0,3137690.0,19.757,0.555,2150348.0,1917883.0,1554184.0,1220537.0,938384.0,629119.0,372086.0,136655.0,27831.0,0.0
PH,2020,PH,Philippines,0,477294.0,11459.0,157243.0,6387800.0,477292.0,11459.0,157243.0,6408076.0,100979303.0,51069962.0,49909341.0,57140712.0,50975903.0,13698889.0,15483831.0,367.512,0.699,21661851.0,20685127.0,17827941.0,14084581.0,11133653.0,8037381.0,4677308.0,2079178.0,792283.0,63.258507537925865
PH,2021,PH,Philippines,0,2366669.0,39873.0,251743.0,17370116.0,2843869.0,51504.0,408986.0,23778192.0,100979303.0,51069962.0,49909341.0,57140712.0,50975903.0,13698889.0,15483831.0,367.512,0.699,21661851.0,20685127.0,17827941.0,14084581.0,11133653.0,8037381.0,4677308.0,2079178.0,792283.0,172.01659631182045
PH,2022,PH,Philippines,0,1067618.0,10912.0,0.0,4059605.0,3911487.0,62416.0,0.0,28472887.0,100979303.0,51069962.0,49909341.0,57140712.0,50975903.0,13698889.0,15483831.0,367.512,0.699,21661851.0,20685127.0,17827941.0,14084581.0,11133653.0,8037381.0,4677308.0,2079178.0,792283.0,40.20234720772434
PK,2020,PK,Pakistan,0,482242.0,9912.0,0.0,6695117.0,479951.0,9881.0,0.0,6678264.0,220892331.0,113672007.0,107220324.0,136637556.0,79927762.0,15741406.0,43765501.0,286.546,0.562,53462232.0,45427436.0,39930362.0,30816023.0,21248747.0,15122613.0,8902414.0,4558929.0,1423575.0,30.309413503359696
PK,2021,PK,Pakistan,0,813781.0,18766.0,0.0,16656786.0,1293732.0,28647.0,0.0,23335050.0,220892331.0,113672007.0,107220324.0,136637556.0,79927762.0,15741406.0,43765501.0,286.546,0.562,53462232.0,45427436.0,39930362.0,30816023.0,21248747.0,15122613.0,8902414.0,4558929.0,1423575.0,75.40680984529065
PK,2022,PK,Pakistan,0,293549.0,1671.0,0.0,36864786.0,1583784.0,30604.0,0.0,60199836.0,220892331.0,113672007.0,107220324.0,136637556.0,79927762.0,15741406.0,43765501.0,286.546,0.562,53462232.0,45427436.0,39930362.0,30816023.0,21248747.0,15122613.0,8902414.0,4558929.0,1423575.0,166.89029371508602
PL,2020,PL,Poland,0,1313001.0,29131.0,0.0,1416475.0,1315974.0,29143.0,0.0,7604343.0,37972812.0,18380376.0,19592436.0,15174300.0,22796574.0,1775933.0,1775933.0,123.6,0.843,3911198.0,3732338.0,4691826.0,6081901.0,5375618.0,4720992.0,5153192.0,2645371.0,1660376.0,37.302346742190174
PL,2021,PL,Poland,0,2813036.0,68808.0,0.0,18806872.0,4129033.0,97595.0,0.0,27906302.0,37972812.0,18380376.0,19592436.0,15174300.0,22796574.0,1775933.0,1775933.0,123.6,0.843,3911198.0,3732338.0,4691826.0,6081901.0,5375618.0,4720992.0,5153192.0,2645371.0,1660376.0,495.2720383204699
PL,2022,PL,Poland,0,2075303.0,19751.0,0.0,9888331.0,6233117.0,117316.0,0.0,36962382.0,37972812.0,18380376.0,19592436.0,15174300.0,22796574.0,1775933.0,1775933.0,123.6,0.843,3911198.0,3732338.0,4691826.0,6081901.0,5375618.0,4720992.0,5153192.0,2645371.0,1660376.0,260.40555016046744
PN,2020,PN,Pitcairn Islands,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2723290.0,2761414.0,1758851.0,3850231.0,2159137.0,3137690.0,92.85499999999999,0.735,773779.0,718837.0,824456.0,846180.0,686435.0,535459.0,348752.0,171250.0,52206.0,0.0
PN,2021,PN,Pitcairn Islands,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2723290.0,2761414.0,1758851.0,3850231.0,2159137.0,3137690.0,92.85499999999999,0.735,773779.0,718837.0,824456.0,846180.0,686435.0,535459.0,348752.0,171250.0,52206.0,0.0
PN,2022,PN,Pitcairn Islands,0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,50.0,2723290.0,2761414.0,1758851.0,3850231.0,2159137.0,3137690.0,92.85499999999999,0.735,773779.0,718837.0,824456.0,846180.0,686435.0,535459.0,348752.0,171250.0,52206.0,0.0
PR,2020,PR,Puerto Rico,0,77054.0,1521.0,0.0,364462.0,77054.0,1521.0,0.0,364462.0,2860840.0,1355518.0,1505322.0,205163.0,2988531.0,2451375.0,2451375.0,322.53,0.735,240324.0,394666.0,288753.0,331517.0,399244.0,414184.0,361025.0,273681.0,157446.0,127.39684847806937
PR,2021,PR,Puerto Rico,0,195236.0,1787.0,0.0,1881769.0,272290.0,3308.0,0.0,2246231.0,2860840.0,1355518.0,1505322.0,205163.0,2988531.0,2451375.0,2451375.0,322.53,0.735,240324.0,394666.0,288753.0,331517.0,399244.0,414184.0,361025.0,273681.0,157446.0,657.7679982103158
PR,2022,PR,Puerto Rico,0,671682.0,1745.0,0.0,772884.0,943972.0,5053.0,0.0,3019115.0,2860840.0,1355518.0,1505322.0,205163.0,2988531.0,2451375.0,2451375.0,322.53,0.735,240324.0,394666.0,288753.0,331517.0,399244.0,414184.0,361025.0,273681.0,157446.0,270.159813201717
PS,2020,PS,Palestine,0,156815.0,1550.0,0.0,644232.0,156815.0,1550.0,0.0,0.0,5101416.0,2586971.0,2514445.0,1103858.0,3581448.0,693323.0,3137690.0,847.411,0.735,1364528.0,1109493.0,965725.0,664296.0,448140.0,297318.0,151853.0,77835.0,22228.0,126.28493735856868
PS,2021,PS,Palestine,0,313843.0,3392.0,0.0,1855022.0,470658.0,4942.0,0.0,0.0,5101416.0,2586971.0,2514445.0,1103858.0,3581448.0,693323.0,3137690.0,847.411,0.735,1364528.0,1109493.0,965725.0,664296.0,448140.0,297318.0,151853.0,77835.0,22228.0,363.6288434426834
PS,2022,PS,Palestine,0,232110.0,765.0,0.0,551264.0,702768.0,5707.0,0.0,0.0,5101416.0,2586971.0,2514445.0,1103858.0,3581448.0,693323.0,3137690.0,847.411,0.735,1364528.0,1109493.0,965725.0,664296.0,448140.0,297318.0,151853.0,77835.0,22228.0,108.06097757955831
PT,2020,PT,Portugal,0,399592.0,6977.0,30049.0,5695729.0,400591.0,6984.0,30049.0,5695754.0,10276617.0,4852366.0,5424251.0,3515838.0,6753579.0,2942097.0,4251902.0,113.0,0.83,897215.0,1063095.0,1086035.0,1261879.0,1576493.0,1478921.0,1286927.0,964596.0,661456.0,554.241634187593
PT,2021,PT,Portugal,0,1013946.0,11989.0,0.0,21191752.0,1414537.0,18973.0,0.0,26887506.0,10276617.0,4852366.0,5424251.0,3515838.0,6753579.0,2942097.0,4251902.0,113.0,0.83,897215.0,1063095.0,1086035.0,1261879.0,1576493.0,1478921.0,1286927.0,964596.0,661456.0,2062.133093020787
PT,2022,PT,Portugal,0,4036923.0,5971.0,0.0,15937925.0,5451460.0,24944.0,0.0,42825431.0,10276617.0,4852366.0,5424251.0,3515838.0,6753579.0,2942097.0,4251902.0,113.0,0.83,897215.0,1063095.0,1086035.0,1261879.0,1576493.0,1478921.0,1286927.0,964596.0,661456.0,1550.892185628792
PW,2020,PW,Palau,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18092.0,14679.0,13759.0,3517.0,14491.0,2159137.0,3137690.0,39.33,0.798,3217.0,4437.0,4722.0,4286.0,3960.0,3859.0,2245.0,1046.0,665.0,0.0
PW,2021,PW,Palau,0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,18092.0,14679.0,13759.0,3517.0,14491.0,2159137.0,3137690.0,39.33,0.798,3217.0,4437.0,4722.0,4286.0,3960.0,3859.0,2245.0,1046.0,665.0,0.0
PW,2022,PW,Palau,0,5447.0,6.0,0.0,0.0,5430.0,6.0,0.0,59627.0,18092.0,14679.0,13759.0,3517.0,14491.0,2159137.0,3137690.0,39.33,0.798,3217.0,4437.0,4722.0,4286.0,3960.0,3859.0,2245.0,1046.0,665.0,0.0
PY,2020,PY,Paraguay,0,107932.0,2262.0,0.0,563487.0,107932.0,2262.0,0.0,563496.0,7132530.0,3624360.0,3508170.0,2685486.0,4359150.0,3279160.0,3279160.0,17.953,0.702,1383911.0,1336278.0,1321043.0,1109126.0,727638.0,548364.0,402162.0,213725.0,90283.0,79.00240167233787
PY,2021,PY,Paraguay,0,360093.0,14367.0,0.0,1489508.0,468025.0,16629.0,0.0,2053004.0,7132530.0,3624360.0,3508170.0,2685486.0,4359150.0,3279160.0,3279160.0,17.953,0.702,1383911.0,1336278.0,1321043.0,1109126.0,727638.0,548364.0,402162.0,213725.0,90283.0,208.83305082488263
PY,2022,PY,Paraguay,0,247781.0,2901.0,0.0,544475.0,715806.0,19530.0,0.0,2609819.0,7132530.0,3624360.0,3508170.0,2685486.0,4359150.0,3279160.0,3279160.0,17.953,0.702,1383911.0,1336278.0,1321043.0,1109126.0,727638.0,548364.0,402162.0,213725.0,90283.0,76.33686784352817
QA,2020,QA,Qatar,0,144042.0,245.0,0.0,0.0,144042.0,245.0,0.0,0.0,2881060.0,2165135.0,715925.0,22996.0,2809071.0,715997.0,3137690.0,248.153,0.856,270536.0,228400.0,717371.0,846180.0,461800.0,254161.0,81796.0,16725.0,4091.0,0.0
QA,2021,QA,Qatar,0,107319.0,373.0,0.0,4195125.0,251361.0,618.0,0.0,4195125.0,2881060.0,2165135.0,715925.0,22996.0,2809071.0,715997.0,3137690.0,248.153,0.856,270536.0,228400.0,717371.0,846180.0,461800.0,254161.0,81796.0,16725.0,4091.0,1456.1046975765864
QA,2022,QA,Qatar,0,187138.0,64.0,0.0,3379298.0,438499.0,682.0,0.0,7574423.0,2881060.0,2165135.0,715925.0,22996.0,2809071.0,715997.0,3137690.0,248.153,0.856,270536.0,228400.0,717371.0,846180.0,461800.0,254161.0,81796.0,16725.0,4091.0,1172.9356556267485
RE,2020,RE,Réunion,0,9037.0,42.0,0.0,0.0,9037.0,42.0,0.0,0.0,895308.0,433301.0,462007.0,1758851.0,3850231.0,2159137.0,3137690.0,358.123,0.735,132392.0,138862.0,118272.0,99451.0,117326.0,125415.0,90557.0,47534.0,25499.0,0.0
RE,2021,RE,Réunion,0,67565.0,367.0,0.0,0.0,76602.0,409.0,0.0,0.0,895308.0,433301.0,462007.0,1758851.0,3850231.0,2159137.0,3137690.0,358.123,0.735,132392.0,138862.0,118272.0,99451.0,117326.0,125415.0,90557.0,47534.0,25499.0,0.0
RE,2022,RE,Réunion,0,398021.0,475.0,0.0,0.0,474623.0,884.0,0.0,0.0,895308.0,433301.0,462007.0,1758851.0,3850231.0,2159137.0,3137690.0,358.123,0.735,132392.0,138862.0,118272.0,99451.0,117326.0,125415.0,90557.0,47534.0,25499.0,0.0
RO,2020,RO,Romania,0,627123.0,15662.0,553822.0,0.0,632263.0,15767.0,560793.0,4479391.0,19414458.0,9500450.0,9914008.0,8887751.0,10468793.0,1812290.0,1812290.0,83.1,0.811,1986149.0,2092528.0,2143243.0,2718256.0,3061663.0,2475964.0,2547260.0,1482997.0,906398.0,0.0
RO,2021,RO,Romania,0,1130876.0,41668.0,1108017.0,0.0,1808891.0,58752.0,1738999.0,16695984.0,19414458.0,9500450.0,9914008.0,8887751.0,10468793.0,1812290.0,1812290.0,83.1,0.811,1986149.0,2092528.0,2143243.0,2718256.0,3061663.0,2475964.0,2547260.0,1482997.0,906398.0,0.0
RO,2022,RO,Romania,0,1403659.0,7792.0,760133.0,0.0,3247140.0,66882.0,2606660.0,21260367.0,19414458.0,9500450.0,9914008.0,8887751.0,10468793.0,1812290.0,1812290.0,83.1,0.811,1986149.0,2092528.0,2143243.0,2718256.0,3061663.0,2475964.0,2547260.0,1482997.0,906398.0,0.0
RS,2020,RS,Serbia,0,339997.0,3250.0,0.0,2305552.0,339997.0,3250.0,0.0,2305585.0,6963764.0,3392811.0,3570953.0,3037732.0,3907243.0,1393717.0,1393717.0,91.0,0.771,654145.0,694332.0,804338.0,958562.0,971473.0,944645.0,1021979.0,595246.0,319044.0,331.07842253126324
RS,2021,RS,Serbia,0,960952.0,9489.0,0.0,4944764.0,1300949.0,12739.0,0.0,7250349.0,6963764.0,3392811.0,3570953.0,3037732.0,3907243.0,1393717.0,1393717.0,91.0,0.771,654145.0,694332.0,804338.0,958562.0,971473.0,944645.0,1021979.0,595246.0,319044.0,710.0705882623248
RS,2022,RS,Serbia,0,1023770.0,4107.0,0.0,2602550.0,2324719.0,16846.0,0.0,9852899.0,6963764.0,3392811.0,3570953.0,3037732.0,3907243.0,1393717.0,1393717.0,91.0,0.771,654145.0,694332.0,804338.0,958562.0,971473.0,944645.0,1021979.0,595246.0,319044.0,373.72748415942874
RU,2020,RU,Russia,0,3186336.0,57555.0,0.0,87120464.0,3186336.0,57555.0,0.0,91123132.0,145934460.0,67640299.0,78294161.0,36689646.0,107683889.0,12476171.0,33674031.0,8.911,0.816,18622607.0,15256037.0,15607785.0,24468555.0,20375317.0,18897666.0,18501369.0,8549718.0,5655406.0,596.9834951936643
RU,2021,RU,Russia,0,7333397.0,252152.0,0.0,60597999.0,10519733.0,309707.0,0.0,240477547.0,145934460.0,67640299.0,78294161.0,36689646.0,107683889.0,12476171.0,33674031.0,8.911,0.816,18622607.0,15256037.0,15607785.0,24468555.0,20375317.0,18897666.0,18501369.0,8549718.0,5655406.0,415.24119114841005
RU,2022,RU,Russia,0,9745271.0,76020.0,0.0,8297352.0,20265004.0,385727.0,0.0,295244836.0,145934460.0,67640299.0,78294161.0,36689646.0,107683889.0,12476171.0,33674031.0,8.911,0.816,18622607.0,15256037.0,15607785.0,24468555.0,20375317.0,18897666.0,18501369.0,8549718.0,5655406.0,56.856701289058115
RW,2020,RW,Rwanda,0,8460.0,94.0,0.0,627970.0,8460.0,94.0,0.0,725804.0,12952209.0,6367431.0,6584778.0,10440846.0,2186104.0,1094796.0,1094796.0,525.019,0.524,3561023.0,2905795.0,2211043.0,1812554.0,1070094.0,728447.0,445154.0,174817.0,43282.0,48.48362159690289
RW,2021,RW,Rwanda,0,104194.0,1257.0,0.0,1973703.0,112654.0,1351.0,0.0,4010433.0,12952209.0,6367431.0,6584778.0,10440846.0,2186104.0,1094796.0,1094796.0,525.019,0.524,3561023.0,2905795.0,2211043.0,1812554.0,1070094.0,728447.0,445154.0,174817.0,43282.0,152.3835046207176
RW,2022,RW,Rwanda,0,19820.0,115.0,0.0,1427479.0,132474.0,1466.0,0.0,5534918.0,12952209.0,6367431.0,6584778.0,10440846.0,2186104.0,1094796.0,1094796.0,525.019,0.524,3561023.0,2905795.0,2211043.0,1812554.0,1070094.0,728447.0,445154.0,174817.0,43282.0,110.21123887052781
SA,2020,SA,Saudi Arabia,0,362878.0,6230.0,0.0,11073936.0,362878.0,6230.0,0.0,11073936.0,34813867.0,20131308.0,14682559.0,5460690.0,28807838.0,7070665.0,16282472.0,16.195,0.853,5956216.0,4860281.0,5354760.0,6980363.0,6408789.0,3216572.0,1373521.0,493856.0,169509.0,318.08980025114704
SA,2021,SA,Saudi Arabia,0,194204.0,2648.0,0.0,22322288.0,557082.0,8878.0,0.0,33396224.0,34813867.0,20131308.0,14682559.0,5460690.0,28807838.0,7070665.0,16282472.0,16.195,0.853,5956216.0,4860281.0,5354760.0,6980363.0,6408789.0,3216572.0,1373521.0,493856.0,169509.0,641.1895581723226
SA,2022,SA,Saudi Arabia,0,257747.0,444.0,0.0,9855161.0,814829.0,9322.0,0.0,43251385.0,34813867.0,20131308.0,14682559.0,5460690.0,28807838.0,7070665.0,16282472.0,16.195,0.853,5956216.0,4860281.0,5354760.0,6980363.0,6408789.0,3216572.0,1373521.0,493856.0,169509.0,283.081480146977
SB,2020,SB,Solomon Islands,0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,686878.0,349262.0,337616.0,507659.0,162164.0,2159137.0,3137690.0,24.54,0.546,196170.0,148825.0,111830.0,82050.0,68670.0,40695.0,22978.0,11993.0,3667.0,0.0
SB,2021,SB,Solomon Islands,0,7.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,686878.0,349262.0,337616.0,507659.0,162164.0,2159137.0,3137690.0,24.54,0.546,196170.0,148825.0,111830.0,82050.0,68670.0,40695.0,22978.0,11993.0,3667.0,0.0
SB,2022,SB,Solomon Islands,0,21520.0,153.0,0.0,0.0,21544.0,153.0,0.0,0.0,686878.0,349262.0,337616.0,507659.0,162164.0,2159137.0,3137690.0,24.54,0.546,196170.0,148825.0,111830.0,82050.0,68670.0,40695.0,22978.0,11993.0,3667.0,0.0
