location_key,YEAR,country_code,country_name,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_vaccinated_pfizer,cumulative_persons_vaccinated_pfizer,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_vaccinated_moderna,cumulative_persons_vaccinated_moderna,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_vaccinated_janssen,cumulative_persons_vaccinated_janssen,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen,new_persons_vaccinated_sinovac,total_persons_vaccinated_sinovac,new_persons_fully_vaccinated_sinovac,total_persons_fully_vaccinated_sinovac,new_vaccine_doses_administered_sinovac,total_vaccine_doses_administered_sinovac,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older
MG,2020,MG,Madagascar,0.0,17767.0,262.0,0.0,28934.0,17767.0,262.0,0.0,101223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27691019.0,13814619.0,13876400.0,16758458.0,10210849.0,3210386.0,3210386.0,47.596,0.519,7762937.0,6342928.0,4898736.0,3370908.0,2387858.0,1539765.0,915208.0,359863.0,112816.0
MG,2021,MG,Madagascar,0.0,34667.0,805.0,0.0,96542.0,52434.0,1067.0,0.0,331121.0,588394.0,589003.0,356528.0,541160.0,741460.0,742069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27691019.0,13814619.0,13876400.0,16758458.0,10210849.0,3210386.0,3210386.0,47.596,0.519,7762937.0,6342928.0,4898736.0,3370908.0,2387858.0,1539765.0,915208.0,359863.0,112816.0
MG,2022,MG,Madagascar,0.0,14218.0,343.0,0.0,0.0,66652.0,1410.0,0.0,451753.0,933372.0,1522375.0,919601.0,1460761.0,1067163.0,1809232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27691019.0,13814619.0,13876400.0,16758458.0,10210849.0,3210386.0,3210386.0,47.596,0.519,7762937.0,6342928.0,4898736.0,3370908.0,2387858.0,1539765.0,915208.0,359863.0,112816.0
MH,2020,MH,Marshall Islands,0.0,4.0,0.0,0.0,94.0,4.0,0.0,0.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59194.0,28373.0,27502.0,13277.0,45514.0,2159137.0,3137690.0,328.856,0.708,12296.0,11723.0,8779.0,9206.0,5768.0,3943.0,2748.0,1112.0,301.0
MH,2021,MH,Marshall Islands,0.0,0.0,0.0,0.0,3090.0,4.0,0.0,0.0,3184.0,25459.0,26082.0,22892.0,22893.0,47390.0,48029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59194.0,28373.0,27502.0,13277.0,45514.0,2159137.0,3137690.0,328.856,0.708,12296.0,11723.0,8779.0,9206.0,5768.0,3943.0,2748.0,1112.0,301.0
MH,2022,MH,Marshall Islands,0.0,15176.0,17.0,0.0,0.0,15180.0,17.0,0.0,0.0,14947.0,41029.0,9860.0,32753.0,39443.0,87472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59194.0,28373.0,27502.0,13277.0,45514.0,2159137.0,3137690.0,328.856,0.708,12296.0,11723.0,8779.0,9206.0,5768.0,3943.0,2748.0,1112.0,301.0
MK,2020,MK,Macedonia,0.0,83743.0,2510.0,0.0,399355.0,83743.0,2510.0,0.0,402481.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2077132.0,1040200.0,1036932.0,870719.0,1212740.0,589751.0,3137690.0,83.4,0.735,227724.0,231901.0,292309.0,325743.0,297514.0,281928.0,235923.0,131705.0,52206.0
MK,2021,MK,Macedonia,0.0,141732.0,5475.0,0.0,347222.0,225475.0,7985.0,0.0,1511884.0,842871.0,842871.0,792915.0,816777.0,1755026.0,1755026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2077132.0,1040200.0,1036932.0,870719.0,1212740.0,589751.0,3137690.0,83.4,0.735,227724.0,231901.0,292309.0,325743.0,297514.0,281928.0,235923.0,131705.0,52206.0
MK,2022,MK,Macedonia,0.0,116414.0,1531.0,0.0,52754.0,341889.0,9516.0,0.0,2074132.0,11385.0,854256.0,21006.0,837783.0,106028.0,1861054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2077132.0,1040200.0,1036932.0,870719.0,1212740.0,589751.0,3137690.0,83.4,0.735,227724.0,231901.0,292309.0,325743.0,297514.0,281928.0,235923.0,131705.0,52206.0
ML,2020,ML,Mali,0.0,7201.0,271.0,0.0,0.0,7201.0,271.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20250834.0,10145174.0,10105660.0,11178343.0,8479688.0,2529328.0,2529328.0,16.596,0.427,6760319.0,5009462.0,3203818.0,2160455.0,1485961.0,849119.0,501291.0,231083.0,49326.0
ML,2021,ML,Mali,0.0,14177.0,397.0,0.0,0.0,21378.0,668.0,0.0,0.0,877525.0,877525.0,379745.0,392809.0,1057653.0,1057653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20250834.0,10145174.0,10105660.0,11178343.0,8479688.0,2529328.0,2529328.0,16.596,0.427,6760319.0,5009462.0,3203818.0,2160455.0,1485961.0,849119.0,501291.0,231083.0,49326.0
ML,2022,ML,Mali,0.0,11007.0,71.0,0.0,605.0,32385.0,739.0,0.0,708110.0,1325653.0,2203178.0,1259639.0,1652448.0,1932648.0,2990301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20250834.0,10145174.0,10105660.0,11178343.0,8479688.0,2529328.0,2529328.0,16.596,0.427,6760319.0,5009462.0,3203818.0,2160455.0,1485961.0,849119.0,501291.0,231083.0,49326.0
MM,2020,MM,Myanmar,0.0,125616.0,2711.0,0.0,1759498.0,125616.0,2711.0,0.0,1833995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54409794.0,26220190.0,28189604.0,37371327.0,16674093.0,5243989.0,6649810.0,83.286,0.578,9021261.0,9916644.0,9163081.0,8072999.0,7219970.0,5573219.0,3603964.0,1423030.0,415626.0
MM,2021,MM,Myanmar,0.0,405409.0,16563.0,0.0,2484638.0,531025.0,19274.0,0.0,4791847.0,18829259.0,18829259.0,12989777.0,13029777.0,31859036.0,31859036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54409794.0,26220190.0,28189604.0,37371327.0,16674093.0,5243989.0,6649810.0,83.286,0.578,9021261.0,9916644.0,9163081.0,8072999.0,7219970.0,5573219.0,3603964.0,1423030.0,415626.0
MM,2022,MM,Myanmar,0.0,86714.0,170.0,0.0,412324.0,617739.0,19444.0,0.0,8332037.0,15948055.0,34777314.0,14515552.0,27545329.0,32690958.0,64549994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54409794.0,26220190.0,28189604.0,37371327.0,16674093.0,5243989.0,6649810.0,83.286,0.578,9021261.0,9916644.0,9163081.0,8072999.0,7219970.0,5573219.0,3603964.0,1423030.0,415626.0
MN,2020,MN,Mongolia,0.0,1242.0,1.0,0.0,509069.0,1242.0,1.0,0.0,618748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3278292.0,1615039.0,1663253.0,1014541.0,2210626.0,1552654.0,1552654.0,2.11,0.741,737475.0,500443.0,500016.0,564280.0,423046.0,314052.0,158362.0,59889.0,20729.0
MN,2021,MN,Mongolia,0.0,692304.0,1986.0,0.0,4863380.0,693546.0,1987.0,0.0,6392729.0,2262872.0,2265984.0,2141966.0,2163572.0,5340605.0,5340605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3278292.0,1615039.0,1663253.0,1014541.0,2210626.0,1552654.0,1552654.0,2.11,0.741,737475.0,500443.0,500016.0,564280.0,423046.0,314052.0,158362.0,59889.0,20729.0
MN,2022,MN,Mongolia,0.0,288072.0,143.0,0.0,117744.0,981618.0,2130.0,0.0,7408778.0,6981.0,2272965.0,12045.0,2175617.0,152314.0,5492919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3278292.0,1615039.0,1663253.0,1014541.0,2210626.0,1552654.0,1552654.0,2.11,0.741,737475.0,500443.0,500016.0,564280.0,423046.0,314052.0,158362.0,59889.0,20729.0
MO,2020,MO,Macau,0.0,36.0,0.0,41.0,0.0,46.0,0.0,46.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649342.0,312100.0,337242.0,0.0,640445.0,642090.0,3137690.0,21717.124,0.735,68817.0,46834.0,88332.0,129802.0,93402.0,99615.0,78994.0,29881.0,13665.0
MO,2021,MO,Macau,0.0,33.0,0.0,31.0,0.0,79.0,0.0,77.0,0.0,451987.0,493104.0,444050.0,461609.0,972604.0,972604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649342.0,312100.0,337242.0,0.0,640445.0,642090.0,3137690.0,21717.124,0.735,68817.0,46834.0,88332.0,129802.0,93402.0,99615.0,78994.0,29881.0,13665.0
MO,2022,MO,Macau,0.0,714.0,6.0,710.0,0.0,793.0,6.0,787.0,0.0,131304.0,624408.0,136725.0,598334.0,528645.0,1501249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649342.0,312100.0,337242.0,0.0,640445.0,642090.0,3137690.0,21717.124,0.735,68817.0,46834.0,88332.0,129802.0,93402.0,99615.0,78994.0,29881.0,13665.0
MP,2020,MP,Northern Mariana Islands,0.0,122.0,2.0,0.0,27103.0,122.0,2.0,0.0,27103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57557.0,22286.0,19704.0,4744.0,52472.0,2159137.0,3137690.0,125.124,0.735,6179.0,8143.0,5702.0,3331.0,5887.0,7098.0,4189.0,1195.0,266.0
MP,2021,MP,Northern Mariana Islands,0.0,3165.0,12.0,0.0,32007.0,3287.0,14.0,0.0,59110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57557.0,22286.0,19704.0,4744.0,52472.0,2159137.0,3137690.0,125.124,0.735,6179.0,8143.0,5702.0,3331.0,5887.0,7098.0,4189.0,1195.0,266.0
MP,2022,MP,Northern Mariana Islands,0.0,9868.0,26.0,0.0,0.0,13155.0,40.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57557.0,22286.0,19704.0,4744.0,52472.0,2159137.0,3137690.0,125.124,0.735,6179.0,8143.0,5702.0,3331.0,5887.0,7098.0,4189.0,1195.0,266.0
MQ,2020,MQ,Martinique,0.0,6091.0,43.0,0.0,0.0,6091.0,43.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375265.0,172607.0,202658.0,1758851.0,3850231.0,2159137.0,3137690.0,354.024,0.735,35953.0,47122.0,41372.0,34102.0,44187.0,62795.0,52467.0,33672.0,23595.0
MQ,2021,MQ,Martinique,0.0,43914.0,741.0,0.0,0.0,50005.0,784.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375265.0,172607.0,202658.0,1758851.0,3850231.0,2159137.0,3137690.0,354.024,0.735,35953.0,47122.0,41372.0,34102.0,44187.0,62795.0,52467.0,33672.0,23595.0
MQ,2022,MQ,Martinique,0.0,169524.0,252.0,0.0,0.0,219529.0,1036.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375265.0,172607.0,202658.0,1758851.0,3850231.0,2159137.0,3137690.0,354.024,0.735,35953.0,47122.0,41372.0,34102.0,44187.0,62795.0,52467.0,33672.0,23595.0
MR,2020,MR,Mauritania,0.0,14581.0,350.0,0.0,21560.0,14581.0,350.0,0.0,104875.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4649660.0,2334981.0,2314679.0,2058875.0,2466821.0,1258973.0,1258973.0,4.511,0.52,1307828.0,1007555.0,787902.0,619779.0,422632.0,267150.0,151073.0,67186.0,18555.0
MR,2021,MR,Mauritania,0.0,27286.0,520.0,0.0,1869.0,41867.0,870.0,0.0,254282.0,1166230.0,1166230.0,760809.0,767082.0,1937226.0,1937226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4649660.0,2334981.0,2314679.0,2058875.0,2466821.0,1258973.0,1258973.0,4.511,0.52,1307828.0,1007555.0,787902.0,619779.0,422632.0,267150.0,151073.0,67186.0,18555.0
MR,2022,MR,Mauritania,0.0,20911.0,123.0,0.0,21776.0,62778.0,993.0,0.0,998154.0,838819.0,2005049.0,656817.0,1423899.0,1314394.0,3251620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4649660.0,2334981.0,2314679.0,2058875.0,2466821.0,1258973.0,1258973.0,4.511,0.52,1307828.0,1007555.0,787902.0,619779.0,422632.0,267150.0,151073.0,67186.0,18555.0
MS,2020,MS,Montserrat,0.0,13.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4999.0,2667.0,2678.0,1758851.0,3850231.0,2159137.0,3137690.0,49.99,0.735,578.0,648.0,1085.0,892.0,915.0,662.0,340.0,152.0,73.0
MS,2021,MS,Montserrat,0.0,37.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,1547.0,1547.0,1432.0,1472.0,3020.0,3020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4999.0,2667.0,2678.0,1758851.0,3850231.0,2159137.0,3137690.0,49.99,0.735,578.0,648.0,1085.0,892.0,915.0,662.0,340.0,152.0,73.0
MS,2022,MS,Montserrat,0.0,1276.0,7.0,0.0,0.0,1326.0,8.0,0.0,0.0,539.0,2086.0,460.0,1932.0,1508.0,4528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4999.0,2667.0,2678.0,1758851.0,3850231.0,2159137.0,3137690.0,49.99,0.735,578.0,648.0,1085.0,892.0,915.0,662.0,340.0,152.0,73.0
MT,2020,MT,Malta,0.0,13102.0,220.0,0.0,403716.0,13102.0,220.0,0.0,517536.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493559.0,251836.0,241723.0,26751.0,475902.0,2159137.0,3137690.0,1548.3,0.839,46307.0,43517.0,75568.0,81203.0,65167.0,58962.0,59304.0,42685.0,20846.0
MT,2021,MT,Malta,0.0,41145.0,259.0,0.0,1037858.0,54247.0,479.0,0.0,1555394.0,432910.0,444615.0,434676.0,435874.0,1060569.0,1072274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493559.0,251836.0,241723.0,26751.0,475902.0,2159137.0,3137690.0,1548.3,0.839,46307.0,43517.0,75568.0,81203.0,65167.0,58962.0,59304.0,42685.0,20846.0
MT,2022,MT,Malta,0.0,60101.0,324.0,0.0,395464.0,114348.0,803.0,0.0,1950858.0,33188.0,477803.0,34819.0,470693.0,262477.0,1334751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493559.0,251836.0,241723.0,26751.0,475902.0,2159137.0,3137690.0,1548.3,0.839,46307.0,43517.0,75568.0,81203.0,65167.0,58962.0,59304.0,42685.0,20846.0
MU,2020,MU,Mauritius,0.0,527.0,10.0,0.0,0.0,527.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1271767.0,627480.0,644287.0,749731.0,515980.0,2159137.0,3137690.0,626.486,0.79,132886.0,175164.0,196809.0,175108.0,182090.0,175349.0,137990.0,69213.0,27158.0
MU,2021,MU,Mauritius,0.0,90950.0,776.0,0.0,0.0,91477.0,786.0,0.0,0.0,937052.0,937052.0,901436.0,909900.0,2036896.0,2036896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271767.0,627480.0,644287.0,749731.0,515980.0,2159137.0,3137690.0,626.486,0.79,132886.0,175164.0,196809.0,175108.0,182090.0,175349.0,137990.0,69213.0,27158.0
MU,2022,MU,Mauritius,0.0,169470.0,238.0,0.0,0.0,260947.0,1024.0,0.0,1282782.0,84882.0,1021934.0,67828.0,977728.0,544013.0,2580909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271767.0,627480.0,644287.0,749731.0,515980.0,2159137.0,3137690.0,626.486,0.79,132886.0,175164.0,196809.0,175108.0,182090.0,175349.0,137990.0,69213.0,27158.0
MV,2020,MV,Maldives,0.0,13834.0,48.0,0.0,308457.0,13834.0,48.0,0.0,308457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540542.0,342928.0,197614.0,317308.0,213645.0,2159137.0,3137690.0,1801.807,0.717,72821.0,59438.0,139684.0,137607.0,64649.0,35316.0,18164.0,8466.0,4397.0
MV,2021,MV,Maldives,0.0,82218.0,214.0,0.0,1565305.0,96052.0,262.0,0.0,1873762.0,395899.0,396779.0,365729.0,367450.0,789274.0,790154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540542.0,342928.0,197614.0,317308.0,213645.0,2159137.0,3137690.0,1801.807,0.717,72821.0,59438.0,139684.0,137607.0,64649.0,35316.0,18164.0,8466.0,4397.0
MV,2022,MV,Maldives,0.0,88914.0,46.0,0.0,337351.0,184966.0,308.0,0.0,2211113.0,2304.0,399083.0,17485.0,384935.0,160622.0,950776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540542.0,342928.0,197614.0,317308.0,213645.0,2159137.0,3137690.0,1801.807,0.717,72821.0,59438.0,139684.0,137607.0,64649.0,35316.0,18164.0,8466.0,4397.0
MW,2020,MW,Malawi,0.0,6683.0,191.0,0.0,57004.0,6683.0,191.0,0.0,85449.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19129955.0,9434037.0,9695918.0,15429446.0,3199301.0,1074695.0,1074695.0,202.906,0.477,5662519.0,4738053.0,3377518.0,2286023.0,1436741.0,846148.0,480248.0,244242.0,58463.0
MW,2021,MW,Malawi,0.0,69145.0,2177.0,0.0,19492.0,75828.0,2368.0,0.0,309766.0,1487258.0,1492675.0,705750.0,705769.0,1795491.0,1800908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19129955.0,9434037.0,9695918.0,15429446.0,3199301.0,1074695.0,1074695.0,202.906,0.477,5662519.0,4738053.0,3377518.0,2286023.0,1436741.0,846148.0,480248.0,244242.0,58463.0
MW,2022,MW,Malawi,0.0,12014.0,307.0,0.0,6734.0,87842.0,2675.0,0.0,589303.0,1548864.0,3041539.0,1542030.0,2247799.0,2522252.0,4323160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19129955.0,9434037.0,9695918.0,15429446.0,3199301.0,1074695.0,1074695.0,202.906,0.477,5662519.0,4738053.0,3377518.0,2286023.0,1436741.0,846148.0,480248.0,244242.0,58463.0
MX,2019,MX,Mexico,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,21671908.0,52010061.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0
MX,2020,MX,Mexico,0.0,1522878.0,149455.0,0.0,3466414.0,1522878.0,149455.0,0.0,3466439.0,22074.0,24998.0,0.0,0.0,22074.0,24998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,21671908.0,52010061.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0
MX,2021,MX,Mexico,0.0,2536021.0,154570.0,0.0,8586256.0,4058899.0,304025.0,0.0,12052695.0,81891009.0,81916007.0,72778398.0,72780356.0,148789262.0,148814260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,21671908.0,52010061.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0
MX,2022,MX,Mexico,0.0,2978564.0,23985.0,0.0,3516769.0,2978564.0,23985.0,0.0,15569464.0,14456235.0,96372242.0,7167114.0,79947470.0,60859352.0,209673612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,21671908.0,52010061.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0
MY,2020,MY,Malaysia,0.0,113014.0,471.0,88940.0,4317443.0,113010.0,471.0,88940.0,4317441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32655400.0,16771000.0,15884400.0,7474011.0,24475766.0,7780301.0,7780301.0,98.512,0.802,5035800.0,5249500.0,6283800.0,5474500.0,3841900.0,3121600.0,2180400.0,1070700.0,397000.0
MY,2021,MY,Malaysia,0.0,2645076.0,31016.0,2596438.0,37528299.0,2758086.0,31487.0,2685378.0,41845740.0,25828573.0,26028924.0,25655453.0,25655453.0,57830574.0,57830574.0,13635596.0,13635596.0,13403015.0,13403015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10121715.0,190113.0,0.0,0.0,0.0,0.0,32655400.0,16771000.0,15884400.0,7474011.0,24475766.0,7780301.0,7780301.0,98.512,0.802,5035800.0,5249500.0,6283800.0,5474500.0,3841900.0,3121600.0,2180400.0,1070700.0,397000.0
MY,2022,MY,Malaysia,0.0,2055616.0,4812.0,2064820.0,22265536.0,4813702.0,36299.0,4750198.0,64111276.0,2051891.0,28098246.0,1846946.0,27502399.0,14270552.0,72101126.0,1974006.0,15609602.0,1750947.0,15153962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72574.0,2840.0,0.0,0.0,0.0,0.0,32655400.0,16771000.0,15884400.0,7474011.0,24475766.0,7780301.0,7780301.0,98.512,0.802,5035800.0,5249500.0,6283800.0,5474500.0,3841900.0,3121600.0,2180400.0,1070700.0,397000.0
MZ,2020,MZ,Mozambique,0.0,18794.0,167.0,0.0,268814.0,18794.0,167.0,0.0,273329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31255435.0,15188235.0,16067200.0,19273930.0,11092106.0,1668740.0,2773054.0,39.746,0.437,9717782.0,7595458.0,5294495.0,3588739.0,2289288.0,1400167.0,843662.0,420845.0,104999.0
MZ,2021,MZ,Mozambique,0.0,172928.0,1845.0,0.0,659468.0,191722.0,2012.0,0.0,1067326.0,8633965.0,8633965.0,6025805.0,6084817.0,14718782.0,14718782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31255435.0,15188235.0,16067200.0,19273930.0,11092106.0,1668740.0,2773054.0,39.746,0.437,9717782.0,7595458.0,5294495.0,3588739.0,2289288.0,1400167.0,843662.0,420845.0,104999.0
MZ,2022,MZ,Mozambique,0.0,38462.0,210.0,0.0,15769.0,230184.0,2222.0,0.0,1341769.0,4822338.0,13456303.0,6766797.0,12851614.0,9957878.0,24676660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31255435.0,15188235.0,16067200.0,19273930.0,11092106.0,1668740.0,2773054.0,39.746,0.437,9717782.0,7595458.0,5294495.0,3588739.0,2289288.0,1400167.0,843662.0,420845.0,104999.0
