location_key,YEAR,country_code,country_name,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_vaccinated_pfizer,cumulative_persons_vaccinated_pfizer,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_vaccinated_moderna,cumulative_persons_vaccinated_moderna,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_vaccinated_janssen,cumulative_persons_vaccinated_janssen,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen,new_persons_vaccinated_sinovac,total_persons_vaccinated_sinovac,new_persons_fully_vaccinated_sinovac,total_persons_fully_vaccinated_sinovac,new_vaccine_doses_administered_sinovac,total_vaccine_doses_administered_sinovac
MT,2022,MT,Malta,0.0,60101.0,324.0,0.0,395464.0,114348.0,803.0,0.0,1950858.0,33188.0,477803.0,34819.0,470693.0,262477.0,1334751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MU,2020,MU,Mauritius,0.0,527.0,10.0,0.0,0.0,527.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MU,2021,MU,Mauritius,0.0,90950.0,776.0,0.0,0.0,91477.0,786.0,0.0,0.0,937052.0,937052.0,901436.0,909900.0,2036896.0,2036896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MU,2022,MU,Mauritius,0.0,169470.0,238.0,0.0,0.0,260947.0,1024.0,0.0,1282782.0,84882.0,1021934.0,67828.0,977728.0,544013.0,2580909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MV,2020,MV,Maldives,0.0,13834.0,48.0,0.0,308457.0,13834.0,48.0,0.0,308457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MV,2021,MV,Maldives,0.0,82218.0,214.0,0.0,1565305.0,96052.0,262.0,0.0,1873762.0,395899.0,396779.0,365729.0,367450.0,789274.0,790154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MV,2022,MV,Maldives,0.0,88914.0,46.0,0.0,337351.0,184966.0,308.0,0.0,2211113.0,2304.0,399083.0,17485.0,384935.0,160622.0,950776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MW,2020,MW,Malawi,0.0,6683.0,191.0,0.0,57004.0,6683.0,191.0,0.0,85449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MW,2021,MW,Malawi,0.0,69145.0,2177.0,0.0,19492.0,75828.0,2368.0,0.0,309766.0,1487258.0,1492675.0,705750.0,705769.0,1795491.0,1800908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MW,2022,MW,Malawi,0.0,12014.0,307.0,0.0,6734.0,87842.0,2675.0,0.0,589303.0,1548864.0,3041539.0,1542030.0,2247799.0,2522252.0,4323160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MX,2019,MX,Mexico,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MX,2020,MX,Mexico,0.0,1522878.0,149455.0,0.0,3466414.0,1522878.0,149455.0,0.0,3466439.0,22074.0,24998.0,0.0,0.0,22074.0,24998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MX,2021,MX,Mexico,0.0,2536021.0,154570.0,0.0,8586256.0,4058899.0,304025.0,0.0,12052695.0,81891009.0,81916007.0,72778398.0,72780356.0,148789262.0,148814260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MX,2022,MX,Mexico,0.0,2978564.0,23985.0,0.0,3516769.0,2978564.0,23985.0,0.0,15569464.0,14456235.0,96372242.0,7167114.0,79947470.0,60859352.0,209673612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MY,2020,MY,Malaysia,0.0,113014.0,471.0,88940.0,4317443.0,113010.0,471.0,88940.0,4317441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MY,2021,MY,Malaysia,0.0,2645076.0,31016.0,2596438.0,37528299.0,2758086.0,31487.0,2685378.0,41845740.0,25828573.0,26028924.0,25655453.0,25655453.0,57830574.0,57830574.0,13635596.0,13635596.0,13403015.0,13403015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10121715.0,190113.0,0.0,0.0,0.0,0.0
MY,2022,MY,Malaysia,0.0,2055616.0,4812.0,2064820.0,22265536.0,4813702.0,36299.0,4750198.0,64111276.0,2051891.0,28098246.0,1846946.0,27502399.0,14270552.0,72101126.0,1974006.0,15609602.0,1750947.0,15153962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72574.0,2840.0,0.0,0.0,0.0,0.0
MZ,2020,MZ,Mozambique,0.0,18794.0,167.0,0.0,268814.0,18794.0,167.0,0.0,273329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MZ,2021,MZ,Mozambique,0.0,172928.0,1845.0,0.0,659468.0,191722.0,2012.0,0.0,1067326.0,8633965.0,8633965.0,6025805.0,6084817.0,14718782.0,14718782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MZ,2022,MZ,Mozambique,0.0,38462.0,210.0,0.0,15769.0,230184.0,2222.0,0.0,1341769.0,4822338.0,13456303.0,6766797.0,12851614.0,9957878.0,24676660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2020,NC,New Caledonia,0.0,38.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2021,NC,New Caledonia,0.0,12890.0,281.0,0.0,0.0,12928.0,281.0,0.0,0.0,181368.0,182486.0,172959.0,173231.0,354599.0,355717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2022,NC,New Caledonia,0.0,61294.0,33.0,0.0,0.0,74222.0,314.0,0.0,0.0,9040.0,191526.0,10735.0,183966.0,113320.0,469037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,2020,NE,Niger,0.0,3403.0,106.0,0.0,0.0,3403.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,2021,NE,Niger,0.0,4035.0,170.0,0.0,0.0,7438.0,276.0,0.0,0.0,507223.0,507223.0,458465.0,464413.0,971636.0,971636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,2022,NE,Niger,0.0,1950.0,36.0,0.0,1713.0,9388.0,312.0,0.0,254538.0,3232856.0,3740079.0,2514349.0,2978762.0,3560146.0,4531782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG,2020,NG,Nigeria,0.0,88587.0,1294.0,0.0,511053.0,88587.0,1294.0,0.0,948048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG,2021,NG,Nigeria,0.0,154290.0,1739.0,0.0,191002.0,242877.0,3033.0,0.0,3823309.0,10310476.0,10310476.0,4474084.0,4482899.0,14838199.0,14838199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG,2022,NG,Nigeria,0.0,21740.0,121.0,0.0,0.0,264617.0,3154.0,0.0,5279608.0,33507019.0,43817495.0,26651818.0,31134717.0,52378129.0,67216328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI,2020,NI,Nicaragua,0.0,4829.0,165.0,0.0,0.0,4829.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI,2021,NI,Nicaragua,0.0,8734.0,52.0,0.0,0.0,13563.0,217.0,0.0,0.0,4879356.0,4879356.0,2742911.0,2905785.0,7785141.0,7785141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI,2022,NI,Nicaragua,0.0,1427.0,27.0,0.0,0.0,14990.0,244.0,0.0,196380.0,1172348.0,6051704.0,2797458.0,5703243.0,3969806.0,11754947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,2020,NL,Netherlands,0.0,803707.0,11495.0,0.0,6263853.0,803707.0,11495.0,0.0,6263853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,2021,NL,Netherlands,0.0,2343451.0,9449.0,0.0,15876197.0,3147158.0,20944.0,0.0,22140050.0,12582191.0,12616978.0,11759815.0,11782302.0,28475173.0,28509960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,2022,NL,Netherlands,0.0,5254114.0,1676.0,0.0,8547296.0,8401272.0,22620.0,0.0,30687346.0,158579.0,12775557.0,175350.0,11957652.0,7594982.0,36104942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,2020,NO,Norway,0.0,50217.0,436.0,0.0,2744407.0,50217.0,436.0,0.0,2744407.0,2421.0,2421.0,0.0,0.0,2421.0,2421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,2021,NO,Norway,0.0,347521.0,984.0,0.0,6520364.0,397738.0,1420.0,0.0,9264771.0,4289608.0,4292029.0,3929007.0,3929019.0,9786092.0,9788513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,2022,NO,Norway,0.0,1063463.0,2618.0,0.0,1889793.0,1461201.0,4038.0,0.0,11154564.0,53009.0,4345038.0,123249.0,4052268.0,2056266.0,11844779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP,2020,NP,Nepal,0.0,261438.0,2776.0,0.0,1913138.0,261438.0,2776.0,0.0,1937702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP,2021,NP,Nepal,0.0,567548.0,8820.0,0.0,3679917.0,828986.0,11596.0,0.0,5694312.0,12138008.0,12251183.0,9375332.0,9737333.0,21988516.0,21988516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP,2022,NP,Nepal,0.0,170135.0,419.0,0.0,809848.0,999121.0,12015.0,0.0,6969050.0,14467003.0,26718186.0,12587600.0,22324933.0,35027394.0,57015910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NR,2020,NR,Nauru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NR,2021,NR,Nauru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7612.0,7612.0,5437.0,7251.0,14863.0,14863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NR,2022,NR,Nauru,0.0,4610.0,1.0,0.0,0.0,4610.0,1.0,0.0,0.0,2881.0,10493.0,1334.0,8585.0,9142.0,24005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NU,2020,NU,Niue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NU,2021,NU,Niue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340.0,1340.0,1256.0,1288.0,2628.0,2628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NU,2022,NU,Niue,0.0,78.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,310.0,1650.0,148.0,1436.0,1552.0,4180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZ,2020,NZ,New Zealand,0.0,2201.0,25.0,0.0,1288433.0,2174.0,25.0,0.0,1405854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZ,2021,NZ,New Zealand,0.0,12055.0,26.0,0.0,2690895.0,14204.0,51.0,0.0,5577146.0,3971711.0,3971712.0,3856063.0,3856064.0,8185380.0,8185381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZ,2022,NZ,New Zealand,0.0,1732027.0,2904.0,0.0,278746.0,1745181.0,2955.0,0.0,7264156.0,325508.0,4297220.0,275581.0,4131645.0,3549629.0,11735010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OM,2020,OM,Oman,0.0,128867.0,1499.0,0.0,0.0,128867.0,1499.0,0.0,0.0,4799.0,6516.0,0.0,0.0,4799.0,6516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OM,2021,OM,Oman,0.0,176843.0,2984.0,0.0,0.0,305710.0,4483.0,0.0,0.0,3115378.0,3121894.0,2901581.0,2902254.0,6111502.0,6118018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OM,2022,OM,Oman,0.0,92283.0,145.0,0.0,0.0,397993.0,4628.0,0.0,2031675.0,149349.0,3271243.0,142507.0,3044761.0,971956.0,7089974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,2020,PA,Panama,0.0,246790.0,4022.0,0.0,1313013.0,246790.0,4022.0,0.0,1313780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,2021,PA,Panama,0.0,249130.0,3406.0,0.0,3044941.0,495920.0,7428.0,0.0,4521045.0,3120161.0,3120802.0,2801876.0,2804103.0,6193103.0,6193744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,2022,PA,Panama,0.0,488314.0,1059.0,0.0,1292813.0,984234.0,8487.0,0.0,6499239.0,377759.0,3498561.0,340552.0,3144655.0,2387814.0,8581558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PE,2020,PE,Peru,0.0,1022612.0,93978.0,0.0,0.0,1022603.0,93978.0,0.0,5537730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PE,2021,PE,Peru,0.0,1281371.0,108696.0,0.0,0.0,2303974.0,202674.0,0.0,21843645.0,24837267.0,24841029.0,22081402.0,22083549.0,51088663.0,51092425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PE,2022,PE,Peru,0.0,1839310.0,13744.0,0.0,0.0,4127612.0,216173.0,0.0,28971116.0,5000505.0,29841534.0,6081114.0,28164663.0,32532509.0,83624934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF,2020,PF,French Polynesia,0.0,16926.0,114.0,0.0,0.0,16926.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF,2021,PF,French Polynesia,0.0,29499.0,522.0,0.0,0.0,46425.0,636.0,0.0,0.0,167862.0,169995.0,158685.0,159100.0,326962.0,329095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF,2022,PF,French Polynesia,0.0,30153.0,13.0,0.0,0.0,76578.0,649.0,0.0,0.0,18357.0,188352.0,25391.0,184491.0,136323.0,465418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PG,2020,PG,Papua New Guinea,0.0,780.0,9.0,0.0,0.0,780.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PG,2021,PG,Papua New Guinea,0.0,35410.0,581.0,0.0,0.0,36190.0,590.0,0.0,0.0,283915.0,283915.0,211751.0,220103.0,504018.0,504018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PG,2022,PG,Papua New Guinea,0.0,8741.0,74.0,0.0,0.0,44931.0,664.0,0.0,249149.0,63838.0,347753.0,68201.0,288304.0,157226.0,661244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PH,2020,PH,Philippines,0.0,477294.0,11459.0,157243.0,6387800.0,477292.0,11459.0,157243.0,6408076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PH,2021,PH,Philippines,0.0,2366669.0,39873.0,251743.0,17370116.0,2843869.0,51504.0,408986.0,23778192.0,56110301.0,56110301.0,49625095.0,49626439.0,108534301.0,108534301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PH,2022,PH,Philippines,0.0,1067618.0,10912.0,0.0,4059605.0,3911487.0,62416.0,0.0,28472887.0,21142707.0,77253008.0,22942140.0,72568579.0,54309837.0,162844138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PK,2020,PK,Pakistan,0.0,482242.0,9912.0,0.0,6695117.0,479951.0,9881.0,0.0,6678264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PK,2021,PK,Pakistan,0.0,813781.0,18766.0,0.0,16656786.0,1293732.0,28647.0,0.0,23335050.0,96980678.0,96980678.0,69623949.0,70576467.0,156623021.0,156623021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PK,2022,PK,Pakistan,0.0,293549.0,1671.0,0.0,36864786.0,1583784.0,30604.0,0.0,60199836.0,42286371.0,139267049.0,60865304.0,131441771.0,138005109.0,294628130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PL,2020,PL,Poland,0.0,1313001.0,29131.0,0.0,1416475.0,1315974.0,29143.0,0.0,7604343.0,47523.0,47523.0,0.0,0.0,47524.0,47524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PL,2021,PL,Poland,0.0,2813036.0,68808.0,0.0,18806872.0,4129033.0,97595.0,0.0,27906302.0,21657845.0,21705368.0,18473400.0,18473400.0,47056980.0,47104504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
